Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
99,2019,2,VALOR DEPOSITADO,Aprovado,2015.0701.4375,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
99,2020,3,VALOR DEPOSITADO,Aprovado,2015.0701.4375,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
100,2019,9,VALOR DEPOSITADO,Aprovado,110967990571,E M FRANCISCO PORTUGAL NEVES
100,2020,1,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2021,2,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
100,2022,3,VALOR DEPOSITADO,Aprovado,202031930413634,CE ALMIRANTE TAMANDARE
101,2019,9,RECUSA EM PARTICIPAR,Aprovado,119766931797,ESCOLA MUNICIPAL SANTOS DUMONT
101,2020,1,RECUSA EM PARTICIPAR,Aprovado,202031840353310,CE JOSE BONIFACIO
101,2021,2,RECUSA EM PARTICIPAR,Aprovado,202031840353310,CE JOSE BONIFACIO
102,2019,2,VALOR DEPOSITADO,Aprovado,2009.0101.4039,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
102,2020,3,VALOR DEPOSITADO,Aprovado,2009.0101.4039,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
103,2019,9,VALOR DEPOSITADO,Aprovado,117268946065,E M LEVI CARNEIRO
103,2020,1,VALOR DEPOSITADO,Aprovado,201115930069851,LICEU NILO PECANHA
103,2021,2,VALOR DEPOSITADO,Aprovado,201115930069851,LICEU NILO PECANHA
103,2022,3,CONCLUIDA,Reprovado,201115930069851,LICEU NILO PECANHA
103,2023,3,VALOR DEPOSITADO,Aprovado,201115930069851,LICEU NILO PECANHA
104,2019,9,VALOR DEPOSITADO,Aprovado,130139338283,E M PAULO FREIRE
104,2020,1,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2021,2,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
104,2022,3,VALOR DEPOSITADO,Aprovado,202031830973662,CE AURELINO LEAL
105,2019,9,ELEGIVEL,Dep.neste ano,116495541170,E M PAULO FREIRE
106,2019,1,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2020,2,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
106,2021,3,VALOR DEPOSITADO,Aprovado,M07700664,CPII - CAMPUS NITEROI
107,2019,9,CONCLUIDA,Dep.neste ano,13506835580,E M RACHIDE DA GLORIA SALIM SAKER
107,2022,2,CONCLUIDA,Reprovado,201716160612717,CE DAVID CAPISTRANO
110,2019,9,CONCLUIDA,Reprovado,120588732205,E M JOAO BRAZIL
110,2020,9,VALOR DEPOSITADO,Aprovado,120588732205,E M JOAO BRAZIL
110,2021,1,VALOR DEPOSITADO,Aprovado,202132261082310,CE RAUL VIDAL
110,2022,2,VALOR DEPOSITADO,Aprovado,202132261082310,CE RAUL VIDAL
110,2023,3,VALOR DEPOSITADO,Aprovado,202132261082310,CE RAUL VIDAL
111,2019,9,VALOR DEPOSITADO,Aprovado,114416159110,E M DR ALBERTO FRANCISCO TORRES
111,2022,3,CONCLUIDA,Reprovado,202031881502063,LICEU NILO PECANHA
112,2019,9,VALOR DEPOSITADO,Aprovado,121193026694,E M LEVI CARNEIRO
112,2020,1,VALOR DEPOSITADO,Aprovado,202031910516128,CE PAULO ASSIS RIBEIRO
112,2021,2,VALOR DEPOSITADO,Aprovado,202031910516128,CE PAULO ASSIS RIBEIRO
112,2022,3,VALOR DEPOSITADO,Aprovado,202031910516128,CE PAULO ASSIS RIBEIRO
113,2019,9,VALOR DEPOSITADO,Aprovado,122662643381,E M PAULO FREIRE
113,2020,1,VALOR DEPOSITADO,Aprovado,202032000472790,CE DOUTOR LUCIANO PESTRE
113,2021,2,CONCLUIDA,Abandonou,202032000472790,CE DOUTOR LUCIANO PESTRE
114,2019,9,VALOR DEPOSITADO,Aprovado,120729409740,E M RACHIDE DA GLORIA SALIM SAKER
114,2020,1,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2021,2,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
114,2022,3,VALOR DEPOSITADO,Aprovado,202019340597053,CE DAVID CAPISTRANO
115,2019,2,CONCLUIDA,Reprovado,M07200695,CPII - CAMPUS NITEROI
115,2020,2,VALOR DEPOSITADO,Aprovado,M07200695,CPII - CAMPUS NITEROI
115,2021,3,VALOR DEPOSITADO,Aprovado,M07200695,CPII - CAMPUS NITEROI
116,2019,2,VALOR DEPOSITADO,Aprovado,M07000441,CPII - CAMPUS NITEROI
116,2020,3,VALOR DEPOSITADO,Aprovado,M07000441,CPII - CAMPUS NITEROI
117,2019,2,VALOR DEPOSITADO,Aprovado,2015.0801.4380,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
117,2020,3,VALOR DEPOSITADO,Aprovado,2015.0801.4380,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
118,2019,9,ELEGIVEL,Dep.neste ano,119560157441,E M RACHIDE DA GLORIA SALIM SAKER
118,2022,3,ELEGIVEL,Aprovado,202019340603551,CE DAVID CAPISTRANO
119,2019,9,VALOR DEPOSITADO,Aprovado,120877985595,ESCOLA MUNICIPAL SANTOS DUMONT
119,2020,1,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2021,2,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
119,2022,3,VALOR DEPOSITADO,Aprovado,202031860495246,CE GUILHERME BRIGGS
120,2019,9,CONCLUIDA,Reprovado,113657403743,E M RACHIDE DA GLORIA SALIM SAKER
120,2020,9,VALOR DEPOSITADO,Aprovado,113657403743,E M RACHIDE DA GLORIA SALIM SAKER
120,2021,1,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2022,2,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
120,2023,3,VALOR DEPOSITADO,Aprovado,202132100413784,CE HILARIO RIBEIRO
121,2019,9,VALOR DEPOSITADO,Aprovado,119512987561,E M JOAO BRAZIL
121,2020,1,VALOR DEPOSITADO,Aprovado,202031881520207,LICEU NILO PECANHA
121,2021,2,VALOR DEPOSITADO,Aprovado,202031881520207,LICEU NILO PECANHA
121,2022,3,CONCLUIDA,Reprovado,202031881520207,LICEU NILO PECANHA
122,2019,9,CONCLUIDA,Reprovado,119547880534,E M FRANCISCO PORTUGAL NEVES
122,2020,9,VALOR DEPOSITADO,Aprovado,202131930444595,CE ALMIRANTE TAMANDARE
122,2021,1,VALOR DEPOSITADO,Aprovado,202131930444595,CE ALMIRANTE TAMANDARE
122,2022,2,VALOR DEPOSITADO,Dep.neste ano,202131930444595,CE ALMIRANTE TAMANDARE
122,2023,3,VALOR DEPOSITADO,Aprovado,202131930444595,CE ALMIRANTE TAMANDARE
123,2019,9,VALOR DEPOSITADO,Aprovado,117229000245,E M HONORINA DE CARVALHO
123,2020,1,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2021,2,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
123,2022,3,VALOR DEPOSITADO,Aprovado,202031910526948,CE PAULO ASSIS RIBEIRO
124,2019,1,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2020,2,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
124,2021,3,VALOR DEPOSITADO,Aprovado,M07400634,CPII - CAMPUS NITEROI
126,2019,9,VALOR DEPOSITADO,Aprovado,119210856901,E M FRANCISCO PORTUGAL NEVES
126,2020,1,CONCLUIDA,Aprovado,202032240529061,CE PROFESSORA ALCINA RODRIGUES LIMA
127,2019,2,VALOR DEPOSITADO,Aprovado,M07000423,CPII - CAMPUS NITEROI
127,2020,3,VALOR DEPOSITADO,Aprovado,M07000423,CPII - CAMPUS NITEROI
129,2019,9,VALOR DEPOSITADO,Aprovado,122398643971,E M HONORINA DE CARVALHO
129,2020,1,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2021,2,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
129,2022,3,VALOR DEPOSITADO,Aprovado,202031881491517,LICEU NILO PECANHA
130,2019,9,PRE-INSCRITO,Aprovado,122485920787,E M RACHIDE DA GLORIA SALIM SAKER
130,2020,1,PRE-INSCRITO,Aprovado,202019340604602,CE DAVID CAPISTRANO
130,2021,2,PRE-INSCRITO,Reprovado,202019340604602,CE DAVID CAPISTRANO
131,2019,9,VALOR DEPOSITADO,Aprovado,116593368996,E M MAESTRO HEITOR VILLA LOBOS
132,2019,1,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2020,2,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
132,2021,3,VALOR DEPOSITADO,Aprovado,M07200677,CPII - CAMPUS NITEROI
133,2019,9,VALOR DEPOSITADO,Aprovado,122692090445,E M PAULO FREIRE
133,2020,1,VALOR DEPOSITADO,Aprovado,202032230531780,CE PINTO LIMA
133,2021,2,CONCLUIDA,Reprovado,202032230531780,CE PINTO LIMA
133,2022,2,CONCLUIDA,Dep.neste ano,202032230531780,CE PINTO LIMA
133,2023,3,VALOR DEPOSITADO,Aprovado,202032230531780,CE PINTO LIMA
134,2019,9,CONCLUIDA,Reprovado,122405993162,E M RACHIDE DA GLORIA SALIM SAKER
134,2020,9,VALOR DEPOSITADO,Aprovado,122405993162,E M RACHIDE DA GLORIA SALIM SAKER
134,2021,1,VALOR DEPOSITADO,Aprovado,202132100416880,CE DAVID CAPISTRANO
134,2022,2,CONCLUIDA,Dep.neste ano e outros,202132100416880,CE DAVID CAPISTRANO
134,2023,3,CONCLUIDA,Reprovado,202132100416880,CE DAVID CAPISTRANO
134,2024,3,CONCLUIDA,Não avaliado,202132100416880,CE DAVID CAPISTRANO
135,2019,9,ELEGIVEL,Reprovado,120974960593,E M LEVI CARNEIRO
136,2019,9,VALOR DEPOSITADO,Aprovado,110494372094,E M FRANCISCO PORTUGAL NEVES
136,2020,1,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2021,2,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
136,2022,3,VALOR DEPOSITADO,Aprovado,202031881546435,CE AURELINO LEAL
137,2019,9,PRE-INSCRITO,Aprovado,120616386604,E M JOAO BRAZIL
138,2019,9,VALOR DEPOSITADO,Aprovado,111858090821,ESCOLA MUNICIPAL ALTIVO CESAR
138,2020,1,VALOR DEPOSITADO,Aprovado,202031900500008,CE MULLULO DA VEIGA
138,2021,2,VALOR DEPOSITADO,Aprovado,202031900500008,CE MULLULO DA VEIGA
138,2022,3,CONCLUIDA,Transferido,202031900500008,CE CONSELHEIRO MACEDO SOARES
139,2019,9,VALOR DEPOSITADO,Aprovado,113792314931,E M DR ALBERTO FRANCISCO TORRES
139,2020,1,VALOR DEPOSITADO,Aprovado,202031881560500,LICEU NILO PECANHA
139,2021,2,CONCLUIDA,Abandonou,202031881560500,LICEU NILO PECANHA
140,2019,9,VALOR DEPOSITADO,Aprovado,120896122076,ESCOLA MUNICIPAL ALTIVO CESAR
140,2020,1,CONCLUIDA,Aprovado,202032261038938,CE RAUL VIDAL
140,2021,2,CONCLUIDA,Aprovado,202032261038938,CE RAUL VIDAL
140,2022,3,CONCLUIDA,Reprovado,202032261038938,CE RAUL VIDAL
141,2019,9,VALOR DEPOSITADO,Aprovado,116760977407,ESCOLA MUNICIPAL SANTOS DUMONT
141,2020,1,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2021,2,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
141,2022,3,VALOR DEPOSITADO,Aprovado,202031940762097,CE BALTAZAR BERNARDINO
142,2019,9,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2020,1,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2021,2,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
142,2022,3,VALOR DEPOSITADO,Aprovado,2011.0101.4142,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
143,2019,9,PRE-INSCRITO,Reprovado,122114722227,E M RACHIDE DA GLORIA SALIM SAKER
143,2020,9,PRE-INSCRITO,Aprovado,122114722227,E M RACHIDE DA GLORIA SALIM SAKER
143,2021,1,PRE-INSCRITO,Aprovado,202131970345810,CE CONSELHEIRO JOSINO
143,2022,2,PRE-INSCRITO,Dep.neste ano,202131970345810,CE CONSELHEIRO JOSINO
143,2023,3,PRE-INSCRITO,Dep.neste ano,202131970345810,CE CONSELHEIRO JOSINO
144,2019,9,VALOR DEPOSITADO,Aprovado,120981911381,E M MAESTRO HEITOR VILLA LOBOS
144,2020,1,VALOR DEPOSITADO,Aprovado,202032290341910,CE MULLULO DA VEIGA
144,2021,2,VALOR DEPOSITADO,Aprovado,202032290341910,CE MULLULO DA VEIGA
145,2019,9,CONCLUIDA,Reprovado,121137686668,E M MAESTRO HEITOR VILLA LOBOS
145,2020,9,VALOR DEPOSITADO,Aprovado,121137686668,E M MAESTRO HEITOR VILLA LOBOS
145,2021,1,VALOR DEPOSITADO,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
145,2022,2,VALOR DEPOSITADO,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
145,2023,3,VALOR DEPOSITADO,Aprovado,202032290341244,CE ZULEIKA RAPOSO VALLADARES
146,2019,9,VALOR DEPOSITADO,Aprovado,110185977439,ESCOLA MUNICIPAL ALTIVO CESAR
146,2020,1,VALOR DEPOSITADO,Aprovado,202031830997332,CE AURELINO LEAL
146,2021,2,VALOR DEPOSITADO,Aprovado,202031830997332,CE AURELINO LEAL
146,2022,3,CONCLUIDA,Reprovado,202031830997332,CE AURELINO LEAL
146,2023,3,CONCLUIDA,Reprovado,202031830997332,CE AURELINO LEAL
146,2024,3,CONCLUIDA,Não avaliado,202031830997332,CE AURELINO LEAL
147,2019,9,VALOR DEPOSITADO,Aprovado,119005511957,ESCOLA MUNICIPAL ALTIVO CESAR
147,2020,1,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2021,2,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
147,2022,3,VALOR DEPOSITADO,Aprovado,202031881497981,CE CONSELHEIRO MACEDO SOARES
148,2019,9,VALOR DEPOSITADO,Aprovado,120166012563,E M FRANCISCO PORTUGAL NEVES
148,2020,1,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2021,2,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
148,2022,3,VALOR DEPOSITADO,Aprovado,202031870888763,CE JOAQUIM TAVORA
152,2019,9,ELEGIVEL,Abandonou,119058517151,E M MAESTRO HEITOR VILLA LOBOS
153,2019,9,VALOR DEPOSITADO,Aprovado,116550478927,ESCOLA MUNICIPAL SANTOS DUMONT
153,2020,1,VALOR DEPOSITADO,Aprovado,202031870893333,CE JOAQUIM TAVORA
153,2021,2,CONCLUIDA,Abandonou,202031870893333,CE JOAQUIM TAVORA
153,2022,2,CONCLUIDA,Abandonou,202031870893333,CE JOAQUIM TAVORA
154,2019,9,VALOR DEPOSITADO,Aprovado,116711373536,E M FRANCISCO PORTUGAL NEVES
154,2020,1,CONCLUIDA,Aprovado,202031830975878,CE AURELINO LEAL
154,2021,2,CONCLUIDA,Aprovado,202031830975878,CE AURELINO LEAL
154,2022,3,CONCLUIDA,Aprovado,202031830975878,CE AURELINO LEAL
155,2019,9,VALOR DEPOSITADO,Aprovado,121376056436,ESCOLA MUNICIPAL ALTIVO CESAR
155,2020,1,VALOR DEPOSITADO,Aprovado,202031881551781,CE RAUL VIDAL
155,2021,2,VALOR DEPOSITADO,Aprovado,202031881551781,CE RAUL VIDAL
155,2022,3,CONCLUIDA,Dep.neste ano,202031881551781,CE RAUL VIDAL
156,2019,9,VALOR DEPOSITADO,Aprovado,119161369313,E M PAULO FREIRE
156,2020,1,VALOR DEPOSITADO,Aprovado,202031881488214,LICEU NILO PECANHA
156,2021,2,VALOR DEPOSITADO,Aprovado,202031881488214,LICEU NILO PECANHA
156,2022,3,CONCLUIDA,Reprovado,202031881488214,LICEU NILO PECANHA
158,2019,9,CONCLUIDA,Dep.neste ano,124047913382,ESCOLA MUNICIPAL ALTIVO CESAR
158,2022,2,CONCLUIDA,Reprovado,202031881507537,LICEU NILO PECANHA
159,2019,9,VALOR DEPOSITADO,Aprovado,117537011124,E M JOSE DE ANCHIETA
160,2019,9,VALOR DEPOSITADO,Aprovado,122385668725,E M PAULO FREIRE
160,2020,1,VALOR DEPOSITADO,Aprovado,202031860502810,CE GUILHERME BRIGGS
160,2021,2,VALOR DEPOSITADO,Aprovado,202031860502810,CE GUILHERME BRIGGS
160,2022,3,VALOR DEPOSITADO,Aprovado,202031860502810,CE GUILHERME BRIGGS
162,2019,2,PRE-INSCRITO,Aprovado,2003.0000.3512,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
162,2020,3,PRE-INSCRITO,Aprovado,2003.0000.3512,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
163,2019,1,VALOR DEPOSITADO,Aprovado,2006.0000.3847,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
163,2020,2,CONCLUIDA,Reprovado,2006.0000.3847,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
163,2021,2,VALOR DEPOSITADO,Aprovado,2006.0000.3847,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
163,2022,3,VALOR DEPOSITADO,Aprovado,200.600.003.847,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
163,2022,3,VALOR DEPOSITADO,Aprovado,2006.0000.3847,COLEGIO UNIVERSITARIO PROFº GERALDO ACHILLES DOS REIS
164,2019,9,PRE-INSCRITO,Dep.neste ano,122385587482,E M LEVI CARNEIRO
164,2022,3,PRE-INSCRITO,Reprovado,202031910524147,CE PAULO ASSIS RIBEIRO
165,2019,9,CC aberta - SEM ADESÃO,Reprovado,112603097627,E M JOAO BRAZIL
166,2019,9,VALOR DEPOSITADO,Aprovado,113887011626,E M JOAO BRAZIL
168,2019,1,VALOR DEPOSITADO,Aprovado,M07500590,CPII - CAMPUS NITEROI
168,2020,2,VALOR DEPOSITADO,Aprovado,M07500590,CPII - CAMPUS NITEROI
168,2021,3,VALOR DEPOSITADO,Aprovado,M07500590,CPII - CAMPUS NITEROI
169,2019,9,INSCRICAO PARCIAL,Reprovado,119503228408,E M MAESTRO HEITOR VILLA LOBOS
169,2020,9,INSCRICAO PARCIAL,Aprovado,201932290335858,CE ZULEIKA RAPOSO VALLADARES
169,2021,1,INSCRICAO PARCIAL,Aprovado,201932290335858,CE ZULEIKA RAPOSO VALLADARES
169,2022,2,INSCRICAO PARCIAL,Reprovado,201932290335858,CE ZULEIKA RAPOSO VALLADARES
170,2019,1,VALOR DEPOSITADO,Aprovado,M07300660,CPII - CAMPUS NITEROI
170,2020,2,VALOR DEPOSITADO,Aprovado,M07300660,CPII - CAMPUS NITEROI
170,2021,3,VALOR DEPOSITADO,Aprovado,M07300660,CPII - CAMPUS NITEROI
171,2019,9,VALOR DEPOSITADO,Aprovado,120797015921,E M FRANCISCO PORTUGAL NEVES
171,2020,1,VALOR DEPOSITADO,Aprovado,202032140627207,CE LEOPOLDO FROES
171,2021,2,VALOR DEPOSITADO,Aprovado,202032140627207,CE LEOPOLDO FROES
171,2022,3,VALOR DEPOSITADO,Aprovado,202032140627207,CE LEOPOLDO FROES
172,2019,9,VALOR DEPOSITADO,Aprovado,122387202782,E M PAULO FREIRE
172,2020,1,VALOR DEPOSITADO,Aprovado,202070130037620,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
172,2021,2,VALOR DEPOSITADO,Aprovado,202070130037620,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
172,2022,3,VALOR DEPOSITADO,Aprovado,202070130037620,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
173,2019,9,CONCLUIDA,Dep.neste ano,121935592601,E M RACHIDE DA GLORIA SALIM SAKER
175,2019,9,INSCRICAO PARCIAL,Aprovado,119030605919,ESCOLA MUNICIPAL ALTIVO CESAR
175,2020,1,INSCRICAO PARCIAL,Aprovado,201632260789509,CE RAUL VIDAL
175,2021,2,INSCRICAO PARCIAL,Aprovado,201632260789509,CE RAUL VIDAL
175,2022,3,INSCRICAO PARCIAL,Aprovado,201632260789509,CE RAUL VIDAL
176,2019,9,VALOR DEPOSITADO,Aprovado,122074443250,ESCOLA MUNICIPAL ANTINEIA SILVEIRA MIRANDA
176,2020,1,VALOR DEPOSITADO,Aprovado,201632000407193,CE DAVID CAPISTRANO
176,2021,2,VALOR DEPOSITADO,Aprovado,201632000407193,CE DAVID CAPISTRANO
176,2022,3,VALOR DEPOSITADO,Aprovado,201632000407193,CE DAVID CAPISTRANO
177,2019,9,VALOR DEPOSITADO,Aprovado,112811563295,E M JOSE DE ANCHIETA
177,2020,1,VALOR DEPOSITADO,Aprovado,202019340611145,CE DAVID CAPISTRANO
177,2021,2,VALOR DEPOSITADO,Aprovado,202019340611145,CE DAVID CAPISTRANO
177,2022,3,CONCLUIDA,Reprovado,202019340611145,CE DAVID CAPISTRANO
178,2019,9,VALOR DEPOSITADO,Aprovado,122743757638,ESCOLA MUNICIPAL SANTOS DUMONT
178,2020,1,VALOR DEPOSITADO,Aprovado,202031881555930,LICEU NILO PECANHA
178,2021,2,VALOR DEPOSITADO,Aprovado,202031881555930,LICEU NILO PECANHA
178,2022,3,CONCLUIDA,Abandonou,202031881555930,LICEU NILO PECANHA
179,2019,9,VALOR DEPOSITADO,Aprovado,121985657570,E M PAULO FREIRE
179,2020,1,VALOR DEPOSITADO,Aprovado,202031890505665,CE MACHADO DE ASSIS
179,2021,2,VALOR DEPOSITADO,Aprovado,202031890505665,CE MACHADO DE ASSIS
179,2022,3,VALOR DEPOSITADO,Aprovado,202031890505665,CE MACHADO DE ASSIS
180,2019,1,PRE-INSCRITO,Reprovado,20191023132,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
180,2020,1,PRE-INSCRITO,Reprovado,20191023132,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
180,2021,1,PRE-INSCRITO,Reprovado,20191023132,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
180,2022,1,PRE-INSCRITO,Transferido,20191023132,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
181,2019,9,INSCRICAO PARCIAL,Dep.neste ano,124882790997,E M LEVI CARNEIRO
182,2019,9,INSCRICAO PARCIAL,Reprovado,116924288102,E M HONORINA DE CARVALHO
182,2022,2,INSCRICAO PARCIAL,Abandonou,202029510578612,CE PAULO ASSIS RIBEIRO
183,2019,9,ELEGIVEL,Reprovado,121625202902,E M FRANCISCO PORTUGAL NEVES
184,2019,9,VALOR DEPOSITADO,Aprovado,122114806404,E M JOAO BRAZIL
184,2020,1,VALOR DEPOSITADO,Aprovado,202031970341162,CE CONSELHEIRO JOSINO
184,2021,2,CONCLUIDA,Reprovado,202031970341162,CE CONSELHEIRO JOSINO
184,2022,2,CONCLUIDA,Reprovado,202031970341162,CE CONSELHEIRO JOSINO
184,2023,2,CONCLUIDA,Dep.neste ano,202031970341162,CE CONSELHEIRO JOSINO
186,2019,9,VALOR DEPOSITADO,Aprovado,119006213984,E M FRANCISCO PORTUGAL NEVES
186,2020,1,VALOR DEPOSITADO,Aprovado,202031960571637,CE CIZINIO SOARES PINTO
186,2021,2,VALOR DEPOSITADO,Aprovado,202031960571637,CE CIZINIO SOARES PINTO
186,2022,3,VALOR DEPOSITADO,Aprovado,202031960571637,CE CIZINIO SOARES PINTO
187,2019,1,VALOR DEPOSITADO,Aprovado,20191023400,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
187,2020,2,VALOR DEPOSITADO,Aprovado,20191023400,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
187,2021,3,VALOR DEPOSITADO,Aprovado,20191023400,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
188,2019,9,ELEGIVEL,Reprovado,119640671621,E M LEVI CARNEIRO
189,2019,9,VALOR DEPOSITADO,Aprovado,122779872984,E M RACHIDE DA GLORIA SALIM SAKER
189,2020,1,VALOR DEPOSITADO,Aprovado,202031881511720,CE DAVID CAPISTRANO
189,2021,2,VALOR DEPOSITADO,Aprovado,202031881511720,CE DAVID CAPISTRANO
189,2022,3,VALOR DEPOSITADO,Aprovado,202031881511720,CE DAVID CAPISTRANO
190,2019,1,INSCRICAO PARCIAL,Reprovado,20191024640,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
190,2022,3,INSCRICAO PARCIAL,Aprovado,201515930192292,CE PROFESSORA ALCINA RODRIGUES LIMA
191,2019,9,VALOR DEPOSITADO,Aprovado,119232228059,ESCOLA MUNICIPAL ALTIVO CESAR
191,2020,1,VALOR DEPOSITADO,Aprovado,202031881489962,LICEU NILO PECANHA
191,2021,2,VALOR DEPOSITADO,Aprovado,202031881489962,LICEU NILO PECANHA
191,2022,3,CONCLUIDA,Reprovado,202031881489962,LICEU NILO PECANHA
192,2019,9,VALOR DEPOSITADO,Aprovado,116816795589,E M RACHIDE DA GLORIA SALIM SAKER
192,2020,1,VALOR DEPOSITADO,Aprovado,202019340599773,CE DAVID CAPISTRANO
192,2021,2,VALOR DEPOSITADO,Aprovado,202019340599773,CE DAVID CAPISTRANO
192,2022,3,CONCLUIDA,Abandonou,202019340599773,CE DAVID CAPISTRANO
193,2019,9,VALOR DEPOSITADO,Aprovado,116686783900,E M FRANCISCO PORTUGAL NEVES
193,2020,1,VALOR DEPOSITADO,Aprovado,201632140525288,CE MANUEL DE ABREU
193,2021,2,VALOR DEPOSITADO,Aprovado,201632140525288,CE MANUEL DE ABREU
193,2022,3,CONCLUIDA,Transferido,201632140525288,CE MANUEL DE ABREU
194,2019,9,ELEGIVEL,Aprovado,112827830093,E M RACHIDE DA GLORIA SALIM SAKER
195,2019,2,VALOR DEPOSITADO,Aprovado,M07500428,CPII - CAMPUS NITEROI
195,2020,3,VALOR DEPOSITADO,Aprovado,M07500428,CPII - CAMPUS NITEROI
196,2019,9,VALOR DEPOSITADO,Aprovado,114160964264,E M FRANCISCO PORTUGAL NEVES
196,2020,1,CONCLUIDA,Aprovado,202031930430563,CE ALMIRANTE TAMANDARE
