Cód.,Ano Letivo,Serie,Andamento adesao,Situacao,Matricula,Escola
1775,2023,1,CONCLUIDA,Não avaliado,202232050442642,CE EMBAIXADOR RAUL FERNANDES
1775,2024,2,CONCLUIDA,Reprovado,202232050442642,CE EMBAIXADOR RAUL FERNANDES
1775,2025,2,CONCLUIDA,Não avaliado,202232050442642,CE EMBAIXADOR RAUL FERNANDES
1780,2020,9,ELEGIVEL,Aprovado,111075241994,E M PAULO FREIRE
1780,2021,1,ELEGIVEL,Aprovado,202132150617510,CE MANUEL DE ABREU
1780,2022,2,ELEGIVEL,Transferido,202132150617510,CE MANUEL DE ABREU
1780,2023,3,ELEGIVEL,Aprovado,202132150617510,CE MANUEL DE ABREU
1782,2020,9,CONCLUIDA,Aprovado,123674562161,E M PAULO FREIRE
1782,2023,2,CONCLUIDA,Não avaliado,202132100424204,CE HILARIO RIBEIRO
1782,2024,3,CONCLUIDA,Aprovado,202132100424204,CE HILARIO RIBEIRO
1787,2020,9,VALOR DEPOSITADO,Aprovado,120764500170,E M RACHIDE DA GLORIA SALIM SAKER
1787,2023,3,CONCLUIDA,Reprovado,202132100423410,CE HILARIO RIBEIRO
1787,2024,3,CONCLUIDA,Não avaliado,202132100423410,CE RAUL VIDAL
1796,2020,9,ELEGIVEL,Aprovado,119580613523,ESCOLA MUNICIPAL ALTIVO CESAR
1796,2022,2,ELEGIVEL,Não avaliado,202131850856310,LICEU NILO PECANHA
1796,2023,2,ELEGIVEL,Não avaliado,202131850856310,LICEU NILO PECANHA
1796,2024,2,ELEGIVEL,Não avaliado,202131850856310,LICEU NILO PECANHA
1796,2025,2,ELEGIVEL,Não avaliado,202131850856310,LICEU NILO PECANHA
1820,2020,9,CONCLUIDA,Aprovado,121452281601,ESCOLA MUNICIPAL ALTIVO CESAR
1820,2023,2,CONCLUIDA,Aprovado,202129710602297,CE MANUEL DE ABREU
1820,2024,3,CONCLUIDA,Aprovado,202129710602297,LICEU NILO PECANHA
1844,2020,9,CONCLUIDA,Aprovado,121209296615,ESCOLA MUNICIPAL ALTIVO CESAR
1844,2021,1,CONCLUIDA,Aprovado,202131881573641,LICEU NILO PECANHA
1844,2022,2,CONCLUIDA,Reprovado,202131881573641,LICEU NILO PECANHA
1844,2023,2,CONCLUIDA,Transferido,202131881573641,CE HILARIO RIBEIRO
1844,2024,3,CONCLUIDA,Aprovado,202131881573641,CE MULLULO DA VEIGA
1847,2020,9,PRE-INSCRITO,Aprovado,123954144416,ESCOLA MUNICIPAL ALTIVO CESAR
1847,2022,1,PRE-INSCRITO,Não avaliado,202132261088842,CE MULLULO DA VEIGA
1848,2020,9,PRE-INSCRITO,Aprovado,123368887938,E M HONORINA DE CARVALHO
1848,2021,1,PRE-INSCRITO,Abandonou,202131881574028,LICEU NILO PECANHA
1848,2022,2,PRE-INSCRITO,Aprovado,202131881574028,CE PAULO ASSIS RIBEIRO
1848,2023,3,PRE-INSCRITO,Aprovado,202131881574028,LICEU NILO PECANHA
1860,2020,9,VALOR DEPOSITADO,Aprovado,120753867906,ESCOLA MUNICIPAL SANTOS DUMONT
1860,2022,1,CONCLUIDA,Não avaliado,202231870938828,CE MATEMATICO JOAQUIM GOMES DE SOUSA - INTER-CULTURAL BRASIL-CHINA
1860,2023,1,CONCLUIDA,Transferido,202231870938828,CE JOAQUIM TAVORA
1867,2020,9,ELEGIVEL,Aprovado,123489822004,E M FRANCISCO PORTUGAL NEVES
1867,2022,1,ELEGIVEL,Não avaliado,202232240564501,CE PROFESSORA ALCINA RODRIGUES LIMA
1867,2023,1,ELEGIVEL,Não avaliado,202232240564501,CIEP 448 RUY FRAZAO SOARES
1867,2024,1,ELEGIVEL,Não avaliado,202232240564501,CIEP 448 RUY FRAZAO SOARES
1869,2020,9,CONCLUIDA,Aprovado,121852000030,E M FRANCISCO PORTUGAL NEVES
1869,2021,1,CONCLUIDA,Aprovado,202131930452423,CE ALMIRANTE TAMANDARE
1869,2023,2,CONCLUIDA,Aprovado,202131930452423,CIEP 448 RUY FRAZAO SOARES
1869,2024,3,CONCLUIDA,Aprovado,202131930452423,CIEP 448 RUY FRAZAO SOARES
1871,2020,9,CONCLUIDA,Aprovado,121022119086,E M FRANCISCO PORTUGAL NEVES
1871,2021,1,CONCLUIDA,Aprovado,202131860515261,CE GUILHERME BRIGGS
1871,2022,1,CONCLUIDA,Não avaliado,202131860515261,CE GUILHERME BRIGGS
1871,2023,2,CONCLUIDA,Não avaliado,202131860515261,CE GUILHERME BRIGGS
1871,2024,3,CONCLUIDA,Aprovado,202131860515261,CE GUILHERME BRIGGS
1872,2020,9,ELEGIVEL,Aprovado,111769847803,E M PAULO FREIRE
1872,2022,1,ELEGIVEL,Não avaliado,202217810090610,CIEP 251 DONA MARIA PORTUGAL
1877,2020,9,CONCLUIDA,Aprovado,121801614414,E M PAULO FREIRE
1877,2023,1,CONCLUIDA,Aprovado,201631890425362,CE HILARIO RIBEIRO
1877,2024,2,CONCLUIDA,Aprovado,201631890425362,CE HILARIO RIBEIRO
1877,2025,3,CONCLUIDA,Não avaliado,201631890425362,CE HILARIO RIBEIRO
1878,2020,9,ELEGIVEL,Aprovado,117447950881,ESCOLA MUNICIPAL SANTOS DUMONT
1878,2021,1,ELEGIVEL,Transferido,202132230546271,CE CIZINIO SOARES PINTO
1878,2022,2,ELEGIVEL,Aprovado,202132230546271,CE MANUEL DE ABREU
1878,2023,3,ELEGIVEL,Abandonou,202132230546271,CE MANUEL DE ABREU
1887,2020,9,VALOR DEPOSITADO,Aprovado,119492901586,E M PAULO FREIRE
1887,2021,1,VALOR DEPOSITADO,Aprovado,202132100422775,CE HILARIO RIBEIRO
1887,2023,3,CONCLUIDA,Aprovado,202132100422775,CE HILARIO RIBEIRO
1890,2020,9,PRE-INSCRITO,Aprovado,119202096707,E M PAULO FREIRE
1890,2023,3,PRE-INSCRITO,Não avaliado,202131890509381,CE MACHADO DE ASSIS
1892,2020,9,ELEGIVEL,Aprovado,116444689308,E M MAESTRO HEITOR VILLA LOBOS
1892,2022,1,ELEGIVEL,Não avaliado,202232261112210,CE RAUL VIDAL
1896,2020,9,CONCLUIDA,Aprovado,119178934507,ESCOLA MUNICIPAL ANTINEIA SILVEIRA MIRANDA
1896,2023,1,CONCLUIDA,Não avaliado,202232100436020,CE CONSELHEIRO JOSINO
1896,2024,2,CONCLUIDA,Reprovado,202232100436020,CE CONSELHEIRO JOSINO
1902,2020,9,ELEGIVEL,Aprovado,122961336650,E M PAULO FREIRE
1902,2021,1,ELEGIVEL,Aprovado,202131940800335,CE BALTAZAR BERNARDINO
1902,2022,1,ELEGIVEL,Não avaliado,202131940800335,CE BALTAZAR BERNARDINO
1911,2020,9,ELEGIVEL,Aprovado,121174655606,E M HONORINA DE CARVALHO
1911,2021,1,ELEGIVEL,Aprovado,202131910540580,CE PAULO ASSIS RIBEIRO
1911,2023,2,ELEGIVEL,Reprovado,202131910540580,CE PAULO ASSIS RIBEIRO
1916,2020,9,ELEGIVEL,Aprovado,119495310902,E M MAESTRO HEITOR VILLA LOBOS
1916,2022,1,ELEGIVEL,Reprovado,202232150641957,LICEU NILO PECANHA
1916,2023,1,ELEGIVEL,Transferido,202232150641957,CE ZULEIKA RAPOSO VALLADARES
1920,2020,9,ELEGIVEL,Aprovado,116919427310,E M FRANCISCO PORTUGAL NEVES
1920,2021,1,ELEGIVEL,Abandonou,202131881609182,LICEU NILO PECANHA
1920,2022,2,ELEGIVEL,Dep.neste ano,202131881609182,CE PROFESSORA ALCINA RODRIGUES LIMA
1920,2023,3,ELEGIVEL,Aprovado,202131881609182,CE PROFESSORA ALCINA RODRIGUES LIMA
1921,2020,9,ELEGIVEL,Aprovado,120727714715,E M LEVI CARNEIRO
1921,2021,1,ELEGIVEL,Aprovado,202132150600529,CE MANUEL DE ABREU
1921,2022,2,ELEGIVEL,Transferido,202132150600529,CE MANUEL DE ABREU
1921,2023,3,ELEGIVEL,Aprovado,202132150600529,CE MANUEL DE ABREU
1922,2020,9,ELEGIVEL,Aprovado,121440247071,E M FRANCISCO PORTUGAL NEVES
1922,2021,1,ELEGIVEL,Abandonou,202131881575261,LICEU NILO PECANHA
1922,2022,2,ELEGIVEL,Dep.neste ano,202232240565230,CE PROFESSORA ALCINA RODRIGUES LIMA
1922,2023,3,ELEGIVEL,Dep.neste ano,202232240565230,CE PROFESSORA ALCINA RODRIGUES LIMA
2037,2020,9,ELEGIVEL,Aprovado,120507044966,E M PAULO FREIRE
2037,2022,1,ELEGIVEL,Não avaliado,202232000486360,CE DOUTOR LUCIANO PESTRE
2042,2020,9,ELEGIVEL,Aprovado,121160901308,E M PAULO FREIRE
2042,2021,1,ELEGIVEL,Aprovado,202132150620473,CE MANUEL DE ABREU
2042,2022,2,ELEGIVEL,Transferido,201732150501868,CE MANUEL DE ABREU
2042,2023,3,ELEGIVEL,Abandonou,201732150501868,LICEU NILO PECANHA
2042,2024,3,ELEGIVEL,Não avaliado,201732150501868,CE MANUEL DE ABREU
2042,2025,3,ELEGIVEL,Não avaliado,201732150501868,CE MANUEL DE ABREU
2186,2021,9,ELEGIVEL,Aprovado,201932050422410,CE EMBAIXADOR RAUL FERNANDES
2186,2023,2,ELEGIVEL,Reprovado,201932050422410,CE RAUL VIDAL
2230,2021,9,VALOR DEPOSITADO,Aprovado,201832230509110,CE RAUL VIDAL
2230,2022,1,CONCLUIDA,Reprovado,201832230509110,CE RAUL VIDAL
2230,2023,1,VALOR DEPOSITADO,Aprovado,201832230509110,CE RAUL VIDAL
2230,2024,1,CONCLUIDA,Reprovado,201832230509110,CE RAUL VIDAL
2283,2021,9,ELEGIVEL,Reprovado,201804510830443,CE JOSE BONIFACIO
2283,2022,1,ELEGIVEL,Não avaliado,201804510830443,CE JOSE BONIFACIO
2306,2021,9,VALOR DEPOSITADO,Aprovado,201932000465818,IE PROFESSOR ISMAEL COUTINHO
2306,2022,1,CONCLUIDA,Dep.neste ano e outros,201932000465818,CE DOUTOR LUCIANO PESTRE
2306,2024,2,CONCLUIDA,Não avaliado,202432150686325,CE MANUEL DE ABREU
2306,2025,2,CONCLUIDA,Não avaliado,201932000465818,CE RAUL VIDAL
2310,2021,9,VALOR DEPOSITADO,Aprovado,201729860311210,CE RAUL VIDAL
2310,2022,1,VALOR DEPOSITADO,Aprovado,201729860311210,CE RAUL VIDAL
2310,2023,2,CONCLUIDA,Reprovado,201729860311210,CE RAUL VIDAL
2310,2024,3,CONCLUIDA,Aprovado,201729860311210,CE RAUL VIDAL
2312,2021,9,ELEGIVEL,Reprovado,201932300520598,CIEP 450 DI CAVALCANTI
2312,2023,9,ELEGIVEL,Transferido,201932300520598,CE LEOPOLDO FROES
2313,2021,9,PRE-INSCRITO,Transferido,201732230490610,CE PINTO LIMA
2313,2022,1,PRE-INSCRITO,Abandonou,201732230490610,CE MULLULO DA VEIGA
2338,2021,9,CONCLUIDA,Aprovado,201832300459264,IE PROFESSOR ISMAEL COUTINHO
2338,2022,1,CONCLUIDA,Dep.neste ano,201832300459264,CE AURELINO LEAL
2338,2023,2,CONCLUIDA,Reprovado,201832300459264,CE AURELINO LEAL
2338,2024,3,CONCLUIDA,Reprovado,201832300459264,CE AURELINO LEAL
2341,2021,9,CONCLUIDA,Transferido,201831850698174,CE CONSELHEIRO MACEDO SOARES
2341,2022,1,CONCLUIDA,Reprovado,201831850698174,LICEU NILO PECANHA
2341,2023,1,CONCLUIDA,Dep.neste ano,201831850698174,CE RAUL VIDAL
2341,2024,1,CONCLUIDA,Não avaliado,201831850698174,CE RAUL VIDAL
2343,2021,9,PRE-INSCRITO,Aprovado,202032170267330,EE MENEZES VIEIRA
2343,2023,1,PRE-INSCRITO,Transferido,202032170267330,IE PROFESSOR ISMAEL COUTINHO
2343,2024,2,PRE-INSCRITO,Não avaliado,202032170267330,IE PROFESSOR ISMAEL COUTINHO
2370,2021,9,VALOR DEPOSITADO,Aprovado,201732010376548,EE DOUTOR MEMORIA
2370,2022,1,VALOR DEPOSITADO,Aprovado,202231940809525,CE BALTAZAR BERNARDINO
2370,2023,1,CONCLUIDA,Aprovado,202231940809525,CE BALTAZAR BERNARDINO
2370,2024,2,CONCLUIDA,Dep.neste ano,202231940809525,CE BALTAZAR BERNARDINO
2370,2025,3,CONCLUIDA,Não avaliado,202231940809525,CE BALTAZAR BERNARDINO
2377,2021,9,ELEGIVEL,Transferido,201915930310312,CIEP 448 RUY FRAZAO SOARES
2377,2022,9,ELEGIVEL,Reprovado,201915930310312,CE ALMIRANTE TAMANDARE
2377,2024,9,ELEGIVEL,Não avaliado,201915930310312,CIEP 307 DJANIRA
2414,2021,9,VALOR DEPOSITADO,Aprovado,201715930234257,CIEP 448 RUY FRAZAO SOARES
2414,2022,1,PRE-INSCRITO,Transferido,201715930234257,CIEP 448 RUY FRAZAO SOARES
2414,2023,2,PRE-INSCRITO,Reprovado,201715930234257,CE ALMIRANTE TAMANDARE
2414,2024,2,PRE-INSCRITO,Não avaliado,201715930234257,CE ALMIRANTE TAMANDARE
2425,2021,9,ELEGIVEL,Aprovado,201731850657684,EE MENEZES VIEIRA
2425,2023,1,ELEGIVEL,Transferido,201731850657684,CE MULLULO DA VEIGA
2440,2021,9,ELEGIVEL,Aprovado,201731890439810,CE MACHADO DE ASSIS
2440,2023,1,ELEGIVEL,Abandonou,201731890439810,CE MACHADO DE ASSIS
2448,2021,9,VALOR DEPOSITADO,Aprovado,201832010385853,EE DOUTOR MEMORIA
2448,2022,1,VALOR DEPOSITADO,Aprovado,201832010385853,CE BALTAZAR BERNARDINO
2448,2023,1,CONCLUIDA,Reprovado,201832010385853,CE BALTAZAR BERNARDINO
2452,2021,9,VALOR DEPOSITADO,Aprovado,201832170231838,EE MENEZES VIEIRA
2452,2022,1,VALOR DEPOSITADO,Aprovado,202231881643174,CE RAUL VIDAL
2452,2023,2,CONCLUIDA,Reprovado,202231881643174,CE RAUL VIDAL
2452,2024,3,CONCLUIDA,Dep.neste ano,202231881643174,CE RAUL VIDAL
2530,2021,9,ELEGIVEL,Abandonou,202031970342487,CE CONSELHEIRO JOSINO
2530,2022,1,ELEGIVEL,Reprovado,202031970342487,CE EMBAIXADOR RAUL FERNANDES
2547,2021,9,INSCRICAO PARCIAL,Aprovado,201115930072641,CIEP 450 DI CAVALCANTI
2547,2023,1,INSCRICAO PARCIAL,Reprovado,201115930072641,CE PAULO ASSIS RIBEIRO
2547,2024,1,INSCRICAO PARCIAL,Não avaliado,201115930072641,CE PAULO ASSIS RIBEIRO
2566,2021,9,CONCLUIDA,Aprovado,201831890453199,CE MACHADO DE ASSIS
2566,2022,1,CONCLUIDA,Aprovado,201831890453199,CE MACHADO DE ASSIS
2566,2023,2,CONCLUIDA,Transferido,201831890453199,CE MACHADO DE ASSIS
2566,2024,3,CONCLUIDA,Dep.neste ano,201831890453199,CE HILARIO RIBEIRO
2571,2021,9,VALOR DEPOSITADO,Aprovado,201732300421643,CE EMBAIXADOR RAUL FERNANDES
2571,2022,1,CONCLUIDA,Transferido,201732300421643,LICEU NILO PECANHA
2571,2024,1,CONCLUIDA,Não avaliado,201732300421643,CE EMBAIXADOR RAUL FERNANDES
2582,2021,9,ELEGIVEL,Reprovado,201716170101073,CIEP 307 DJANIRA
2582,2023,9,ELEGIVEL,Reprovado,201716170101073,CIEP 448 RUY FRAZAO SOARES
2582,2024,9,ELEGIVEL,Reprovado,201716170101073,CIEP 448 RUY FRAZAO SOARES
2597,2021,9,ELEGIVEL,Reprovado,201832150510901,CE MANUEL DE ABREU
2597,2022,9,ELEGIVEL,Aprovado,201832150510901,CE MANUEL DE ABREU
2597,2023,1,ELEGIVEL,Reprovado,201832150510901,CE MANUEL DE ABREU
2597,2025,1,ELEGIVEL,Não avaliado,201832150510901,CE MANUEL DE ABREU
2620,2021,9,VALOR DEPOSITADO,Aprovado,201832170248481,EE MENEZES VIEIRA
2620,2022,1,VALOR DEPOSITADO,Aprovado,201832170248481,CE JOAQUIM TAVORA
2620,2023,2,VALOR DEPOSITADO,Aprovado,201832170248481,LICEU NILO PECANHA
2620,2024,3,CONCLUIDA,Não avaliado,201832170248481,LICEU NILO PECANHA
2620,2025,3,CONCLUIDA,Não avaliado,M07101630,CPII - CAMPUS NITEROI
2654,2021,3,ELEGIVEL,Abandonou,201131830376071,IE PROFESSOR ISMAEL COUTINHO
2654,2022,3,ELEGIVEL,Abandonou,201131830376071,IE PROFESSOR ISMAEL COUTINHO
2654,2024,3,ELEGIVEL,Não avaliado,201131830376071,IE PROFESSOR ISMAEL COUTINHO
2677,2021,3,ELEGIVEL,Abandonou,201432130332239,CE RAUL VIDAL
2677,2025,3,ELEGIVEL,Não avaliado,202532230588010,CE PINTO LIMA
2701,2021,9,ELEGIVEL,Aprovado,201631970275596,CE HILARIO RIBEIRO
2701,2022,1,ELEGIVEL,Reprovado,201631970275596,CE HILARIO RIBEIRO
2701,2023,1,ELEGIVEL,Reprovado,201631970275596,CE HILARIO RIBEIRO
2701,2025,1,ELEGIVEL,Não avaliado,201631970275596,CE MACHADO DE ASSIS
2732,2021,9,VALOR DEPOSITADO,Aprovado,201832000441580,CE CONSELHEIRO JOSINO
2732,2023,2,CONCLUIDA,Reprovado,201832000441580,CE FERNANDO MAGALHAES
2795,2021,9,CONCLUIDA,Aprovado,201831890460055,CE MACHADO DE ASSIS
2795,2022,1,CONCLUIDA,Transferido,201831890460055,CE MACHADO DE ASSIS
2795,2023,2,CONCLUIDA,Reprovado,201831890460055,LICEU NILO PECANHA
2795,2024,2,CONCLUIDA,Reprovado,201831890460055,LICEU NILO PECANHA
2795,2025,2,CONCLUIDA,Não avaliado,201831890460055,LICEU NILO PECANHA
2819,2021,9,ELEGIVEL,Transferido,201915930288120,CIEP 448 RUY FRAZAO SOARES
2819,2022,1,ELEGIVEL,Dep.neste ano,201915930288120,CIEP 448 RUY FRAZAO SOARES
2832,2021,9,ELEGIVEL,Reprovado,201931870854348,CE MANUEL DE ABREU
2832,2022,1,ELEGIVEL,Reprovado,201932140605817,CE MANUEL DE ABREU
2832,2023,1,ELEGIVEL,Reprovado,201932140605817,CE MANUEL DE ABREU
2832,2024,1,ELEGIVEL,Reprovado,201932140605817,CE MANUEL DE ABREU
2836,2021,9,ELEGIVEL,Aprovado,201632160425548,CE CIZINIO SOARES PINTO
2836,2022,1,ELEGIVEL,Aprovado,201632160425548,CE CIZINIO SOARES PINTO
2836,2023,1,ELEGIVEL,Abandonou,201632160425548,CE CIZINIO SOARES PINTO
2847,2021,9,PRE-INSCRITO,Aprovado,201915930316191,CIEP 448 RUY FRAZAO SOARES
2847,2022,1,PRE-INSCRITO,Aprovado,201915930316191,CIEP 448 RUY FRAZAO SOARES
2847,2023,1,PRE-INSCRITO,Aprovado,201916170118769,CIEP 448 RUY FRAZAO SOARES
2853,2021,9,ELEGIVEL,Aprovado,201631850638910,CE JOSE BONIFACIO
2853,2022,9,ELEGIVEL,Não avaliado,201631850638910,CE JOSE BONIFACIO
2885,2021,9,ELEGIVEL,Abandonou,200929440030458,CE DOUTOR LUCIANO PESTRE
2885,2023,1,ELEGIVEL,Reprovado,200929440030458,CE DOUTOR LUCIANO PESTRE
2912,2021,9,ELEGIVEL,Aprovado,201731870752569,CE RAUL VIDAL
2912,2022,9,ELEGIVEL,Não avaliado,201731870752569,CE RAUL VIDAL
2935,2021,9,VALOR DEPOSITADO,Aprovado,201832010390857,EE DOUTOR MEMORIA
2935,2022,1,CONCLUIDA,Dep.neste ano,201832010390857,CE RAUL VIDAL
2935,2023,2,VALOR DEPOSITADO,Aprovado,201832010390857,CE RAUL VIDAL
2981,2021,9,ELEGIVEL,Aprovado,201931850801510,CE CONSELHEIRO MACEDO SOARES
2981,2022,1,ELEGIVEL,Transferido,201931850801510,CE CONSELHEIRO MACEDO SOARES
2981,2024,1,ELEGIVEL,Não avaliado,201931850801510,CE CONSELHEIRO MACEDO SOARES
2987,2021,9,VALOR DEPOSITADO,Aprovado,201831850730329,CE CONSELHEIRO MACEDO SOARES
2987,2023,2,VALOR DEPOSITADO,Aprovado,201831850730329,IE PROFESSOR ISMAEL COUTINHO
2987,2024,3,CONCLUIDA,Aprovado,201831850730329,IE PROFESSOR ISMAEL COUTINHO
3011,2021,9,EMAIL NAO CONFIRMADO,Reprovado,201917820412478,CIEP 450 DI CAVALCANTI
3011,2022,1,EMAIL NAO CONFIRMADO,Não avaliado,201917820412478,CE PAULO ASSIS RIBEIRO
3011,2023,2,EMAIL NAO CONFIRMADO,Reprovado,201917820412478,CE PAULO ASSIS RIBEIRO
3011,2024,2,EMAIL NAO CONFIRMADO,Reprovado,201917820412478,CE PAULO ASSIS RIBEIRO
3011,2025,2,EMAIL NAO CONFIRMADO,Não avaliado,201917820412478,CE PAULO ASSIS RIBEIRO
3018,2021,9,CONCLUIDA,Aprovado,201632150444132,CE MANUEL DE ABREU
3018,2022,1,CONCLUIDA,Reprovado,201632150444132,CE MANUEL DE ABREU
3018,2023,1,CONCLUIDA,Reprovado,201632150444132,CE MANUEL DE ABREU
3018,2024,1,CONCLUIDA,Reprovado,201632150444132,CE MANUEL DE ABREU
3018,2025,2,CONCLUIDA,Não avaliado,201632150444132,CE MANUEL DE ABREU
3082,2021,9,VALOR DEPOSITADO,Aprovado,201832010392043,EE DOUTOR MEMORIA
3082,2022,1,CONCLUIDA,Reprovado,202231940807824,CE BALTAZAR BERNARDINO
3082,2023,1,VALOR DEPOSITADO,Aprovado,202231940807824,CE BALTAZAR BERNARDINO
3082,2024,1,CONCLUIDA,Reprovado,202231940807824,CE MACHADO DE ASSIS
3082,2025,1,CONCLUIDA,Não avaliado,202231940807824,CE MACHADO DE ASSIS
3105,2021,9,CONCLUIDA,Aprovado,201831850714633,CE CONSELHEIRO MACEDO SOARES
3105,2022,1,CONCLUIDA,Transferido,201831850714633,CE CONSELHEIRO MACEDO SOARES
3105,2023,2,CONCLUIDA,Aprovado,201831850714633,CE MULLULO DA VEIGA
3105,2024,3,CONCLUIDA,Aprovado,201831850714633,CE MULLULO DA VEIGA
3149,2021,9,CONCLUIDA,Aprovado,201917820416708,CIEP 450 DI CAVALCANTI
3149,2022,1,CONCLUIDA,Aprovado,201917820416708,CE JOAQUIM TAVORA
3149,2023,1,CONCLUIDA,Dep.neste ano,201917820416708,CE JOAQUIM TAVORA
3149,2024,2,CONCLUIDA,Dep.neste ano,201917820416708,CE JOAQUIM TAVORA
3149,2025,3,CONCLUIDA,Não avaliado,201917820416708,CE JOAQUIM TAVORA
3176,2021,9,CONCLUIDA,Aprovado,201815930252553,CIEP 448 RUY FRAZAO SOARES
3176,2022,1,CONCLUIDA,Aprovado,201815930252553,CIEP 448 RUY FRAZAO SOARES
3176,2023,2,CONCLUIDA,Aprovado,201815930252553,CIEP 448 RUY FRAZAO SOARES
3176,2024,2,CONCLUIDA,Aprovado,201815930252553,CIEP 448 RUY FRAZAO SOARES
3176,2025,3,CONCLUIDA,Não avaliado,201815930252553,CIEP 448 RUY FRAZAO SOARES
3208,2021,9,INSCRICAO PARCIAL,Aprovado,116619245306,E M RACHIDE DA GLORIA SALIM SAKER
3208,2023,1,INSCRICAO PARCIAL,Reprovado,202219340649676,CE DAVID CAPISTRANO
3208,2024,1,INSCRICAO PARCIAL,Não avaliado,202219340649676,CE RAUL VIDAL
3222,2021,9,ELEGIVEL,Aprovado,120198365216,E M PAULO FREIRE
3222,2023,1,ELEGIVEL,Não avaliado,202331881720078,LICEU NILO PECANHA
3222,2024,1,ELEGIVEL,Não avaliado,202331881720078,LICEU NILO PECANHA
3225,2021,9,CONCLUIDA,Aprovado,120584410521,E M LEVI CARNEIRO
3225,2022,1,CONCLUIDA,Dep.outros anos,202231910551406,CE PAULO ASSIS RIBEIRO
3225,2023,1,CONCLUIDA,Reprovado,202231910551406,CE PAULO ASSIS RIBEIRO
3225,2024,1,CONCLUIDA,Reprovado,202231910551406,CE PAULO ASSIS RIBEIRO
3225,2025,1,CONCLUIDA,Não avaliado,202231910551406,CE PAULO ASSIS RIBEIRO
3235,2021,9,ELEGIVEL,Aprovado,120939806575,E M PAULO FREIRE
3235,2022,1,ELEGIVEL,Dep.neste ano,202231831014149,CE AURELINO LEAL
3235,2023,1,ELEGIVEL,Aprovado,202231831014149,CE AURELINO LEAL
3248,2021,9,PRE-INSCRITO,Aprovado,120684659815,E M PAULO FREIRE
3248,2023,1,PRE-INSCRITO,Não avaliado,202218770975635,CE HILARIO RIBEIRO
3249,2021,9,CONCLUIDA,Aprovado,117160111590,E M JOSE DE ANCHIETA
3249,2022,1,CONCLUIDA,Transferido,202232150634152,CE MANUEL DE ABREU
3249,2023,2,CONCLUIDA,Aprovado,202232150634152,CE MANUEL DE ABREU
3249,2024,3,CONCLUIDA,Aprovado,202232150634152,CE MANUEL DE ABREU
3253,2021,9,CONCLUIDA,Aprovado,122733469648,E M HONORINA DE CARVALHO
3253,2022,1,CONCLUIDA,Transferido,202232150636110,CE MANUEL DE ABREU
3253,2023,2,CONCLUIDA,Aprovado,202232150636110,CE MANUEL DE ABREU
3253,2024,3,CONCLUIDA,Aprovado,202232150636110,CE MANUEL DE ABREU
3256,2021,9,CONCLUIDA,Abandonou,124017748405,ESCOLA MUNICIPAL ALTIVO CESAR
3256,2022,1,CONCLUIDA,Dep.neste ano,202231881676692,LICEU NILO PECANHA
3256,2023,2,CONCLUIDA,Reprovado,202231881676692,LICEU NILO PECANHA
3256,2024,2,CONCLUIDA,Não avaliado,202231881676692,LICEU NILO PECANHA
3258,2021,9,ELEGIVEL,Aprovado,122541715268,E M FRANCISCO PORTUGAL NEVES
3258,2024,1,ELEGIVEL,Não avaliado,202331930487505,CE ALMIRANTE TAMANDARE
3289,2021,9,CONCLUIDA,Aprovado,120853840805,E M PAULO FREIRE
3289,2023,2,CONCLUIDA,Aprovado,202232050442310,CE MACHADO DE ASSIS
3289,2024,3,CONCLUIDA,Aprovado,202232050442310,CE MACHADO DE ASSIS
3297,2021,9,CONCLUIDA,Transferido,121203361563,ESCOLA MUNICIPAL ALTIVO CESAR
3297,2022,1,CONCLUIDA,Transferido,202231850893497,CE CONSELHEIRO MACEDO SOARES
3297,2024,1,CONCLUIDA,Não avaliado,202231850893497,CE CONSELHEIRO MACEDO SOARES
3302,2021,9,CONCLUIDA,Abandonou,122166071189,ESCOLA MUNICIPAL ALTIVO CESAR
3302,2022,1,CONCLUIDA,Dep.neste ano,201832140580591,LICEU NILO PECANHA
3302,2023,2,CONCLUIDA,Reprovado,201832140580591,LICEU NILO PECANHA
3302,2024,2,CONCLUIDA,Aprovado,201832140580591,CE MANUEL DE ABREU
3302,2025,3,CONCLUIDA,Não avaliado,201832140580591,CE MANUEL DE ABREU
3303,2021,9,CONCLUIDA,Aprovado,121453613403,ESCOLA MUNICIPAL SANTOS DUMONT
3303,2022,1,CONCLUIDA,Transferido,201631940624770,CE MANUEL DE ABREU
3303,2023,2,CONCLUIDA,Aprovado,201631940624770,CE MANUEL DE ABREU
3303,2024,3,CONCLUIDA,Aprovado,201631940624770,CE MANUEL DE ABREU
3304,2021,9,ELEGIVEL,Aprovado,122319399240,E M FRANCISCO PORTUGAL NEVES
3304,2024,1,ELEGIVEL,Não avaliado,202215930368028,CE PAULO ASSIS RIBEIRO
3316,2021,9,PRE-INSCRITO,Aprovado,121441994857,E M LEVI CARNEIRO
3316,2022,1,PRE-INSCRITO,Aprovado,202231910548103,CE PAULO ASSIS RIBEIRO
3316,2023,2,PRE-INSCRITO,Abandonou,202231910548103,CE PAULO ASSIS RIBEIRO
3316,2024,1,PRE-INSCRITO,Aprovado,20232001257,INSTITUTO FEDERAL DE EDUCACAO CIENCIA E TECNOLOGIA DO RIO DE JANEIRO CAMPUS NITEROI
